period_code,period_label,period_type,geography_code,geography_label,observation,measure,unit
2021-08-18,2021-08-18,day,K03000001,Great Britain,3.838,SAP actual day,p/kWh
2021-08-19,2021-08-19,day,K03000001,Great Britain,3.39,SAP actual day,p/kWh
2021-08-20,2021-08-20,day,K03000001,Great Britain,3.545,SAP actual day,p/kWh
2021-08-21,2021-08-21,day,K03000001,Great Britain,3.564,SAP actual day,p/kWh
2021-08-22,2021-08-22,day,K03000001,Great Britain,3.573,SAP actual day,p/kWh
2021-08-23,2021-08-23,day,K03000001,Great Britain,3.61,SAP actual day,p/kWh
2021-08-24,2021-08-24,day,K03000001,Great Britain,3.79,SAP actual day,p/kWh
2021-08-25,2021-08-25,day,K03000001,Great Britain,3.826,SAP actual day,p/kWh
2021-08-26,2021-08-26,day,K03000001,Great Britain,3.864,SAP actual day,p/kWh
2021-08-27,2021-08-27,day,K03000001,Great Britain,4.005,SAP actual day,p/kWh
2021-08-28,2021-08-28,day,K03000001,Great Britain,3.997,SAP actual day,p/kWh
2021-08-29,2021-08-29,day,K03000001,Great Britain,3.945,SAP actual day,p/kWh
2021-08-30,2021-08-30,day,K03000001,Great Britain,4.105,SAP actual day,p/kWh
2021-08-31,2021-08-31,day,K03000001,Great Britain,4.268,SAP actual day,p/kWh
2021-09-01,2021-09-01,day,K03000001,Great Britain,4.305,SAP actual day,p/kWh
2021-09-02,2021-09-02,day,K03000001,Great Britain,4.433,SAP actual day,p/kWh
2021-09-03,2021-09-03,day,K03000001,Great Britain,4.439,SAP actual day,p/kWh
2021-09-04,2021-09-04,day,K03000001,Great Britain,4.449,SAP actual day,p/kWh
2021-09-05,2021-09-05,day,K03000001,Great Britain,4.356,SAP actual day,p/kWh
2021-09-06,2021-09-06,day,K03000001,Great Britain,4.481,SAP actual day,p/kWh
2021-09-07,2021-09-07,day,K03000001,Great Britain,4.533,SAP actual day,p/kWh
2021-09-08,2021-09-08,day,K03000001,Great Britain,4.703,SAP actual day,p/kWh
2021-09-09,2021-09-09,day,K03000001,Great Britain,4.82,SAP actual day,p/kWh
2021-09-10,2021-09-10,day,K03000001,Great Britain,4.756,SAP actual day,p/kWh
2021-09-11,2021-09-11,day,K03000001,Great Britain,4.762,SAP actual day,p/kWh
2021-09-12,2021-09-12,day,K03000001,Great Britain,4.825,SAP actual day,p/kWh
2021-09-13,2021-09-13,day,K03000001,Great Britain,5.17,SAP actual day,p/kWh
2021-09-14,2021-09-14,day,K03000001,Great Britain,5.709,SAP actual day,p/kWh
2021-09-15,2021-09-15,day,K03000001,Great Britain,5.292,SAP actual day,p/kWh
2021-09-16,2021-09-16,day,K03000001,Great Britain,4.978,SAP actual day,p/kWh
2021-09-17,2021-09-17,day,K03000001,Great Britain,5.403,SAP actual day,p/kWh
2021-09-18,2021-09-18,day,K03000001,Great Britain,5.396,SAP actual day,p/kWh
2021-09-19,2021-09-19,day,K03000001,Great Britain,5.382,SAP actual day,p/kWh
2021-09-20,2021-09-20,day,K03000001,Great Britain,6.109,SAP actual day,p/kWh
2021-09-21,2021-09-21,day,K03000001,Great Britain,6.037,SAP actual day,p/kWh
2021-09-22,2021-09-22,day,K03000001,Great Britain,5.849,SAP actual day,p/kWh
2021-09-23,2021-09-23,day,K03000001,Great Britain,5.749,SAP actual day,p/kWh
2021-09-24,2021-09-24,day,K03000001,Great Britain,5.383,SAP actual day,p/kWh
2021-09-25,2021-09-25,day,K03000001,Great Britain,5.032,SAP actual day,p/kWh
2021-09-26,2021-09-26,day,K03000001,Great Britain,4.483,SAP actual day,p/kWh
2021-09-27,2021-09-27,day,K03000001,Great Britain,5.105,SAP actual day,p/kWh
2021-09-28,2021-09-28,day,K03000001,Great Britain,5.629,SAP actual day,p/kWh
2021-09-29,2021-09-29,day,K03000001,Great Britain,5.931,SAP actual day,p/kWh
2021-09-30,2021-09-30,day,K03000001,Great Britain,6.978,SAP actual day,p/kWh
2021-10-01,2021-10-01,day,K03000001,Great Britain,6.475,SAP actual day,p/kWh
2021-10-02,2021-10-02,day,K03000001,Great Britain,5.895,SAP actual day,p/kWh
2021-10-03,2021-10-03,day,K03000001,Great Britain,6.309,SAP actual day,p/kWh
2021-10-04,2021-10-04,day,K03000001,Great Britain,7.339,SAP actual day,p/kWh
2021-10-05,2021-10-05,day,K03000001,Great Britain,8.994,SAP actual day,p/kWh
2021-10-06,2021-10-06,day,K03000001,Great Britain,9.131,SAP actual day,p/kWh
2021-10-07,2021-10-07,day,K03000001,Great Britain,8.165,SAP actual day,p/kWh
2021-10-08,2021-10-08,day,K03000001,Great Britain,6.84,SAP actual day,p/kWh
2021-10-09,2021-10-09,day,K03000001,Great Britain,7.17,SAP actual day,p/kWh
2021-10-10,2021-10-10,day,K03000001,Great Britain,7.185,SAP actual day,p/kWh
2021-10-11,2021-10-11,day,K03000001,Great Britain,7.081,SAP actual day,p/kWh
2021-10-12,2021-10-12,day,K03000001,Great Britain,7.048,SAP actual day,p/kWh
2021-10-13,2021-10-13,day,K03000001,Great Britain,7.312,SAP actual day,p/kWh
2021-10-14,2021-10-14,day,K03000001,Great Britain,7.74,SAP actual day,p/kWh
2021-10-15,2021-10-15,day,K03000001,Great Britain,7.112,SAP actual day,p/kWh
2021-10-16,2021-10-16,day,K03000001,Great Britain,7.353,SAP actual day,p/kWh
2021-10-17,2021-10-17,day,K03000001,Great Britain,7.112,SAP actual day,p/kWh
2021-10-18,2021-10-18,day,K03000001,Great Britain,7.263,SAP actual day,p/kWh
2021-10-19,2021-10-19,day,K03000001,Great Britain,6.942,SAP actual day,p/kWh
2021-10-20,2021-10-20,day,K03000001,Great Britain,7.201,SAP actual day,p/kWh
2021-10-21,2021-10-21,day,K03000001,Great Britain,7.18,SAP actual day,p/kWh
2021-10-22,2021-10-22,day,K03000001,Great Britain,7.101,SAP actual day,p/kWh
2021-10-23,2021-10-23,day,K03000001,Great Britain,7.249,SAP actual day,p/kWh
2021-10-24,2021-10-24,day,K03000001,Great Britain,7.086,SAP actual day,p/kWh
2021-10-25,2021-10-25,day,K03000001,Great Britain,6.99,SAP actual day,p/kWh
2021-10-26,2021-10-26,day,K03000001,Great Britain,7.195,SAP actual day,p/kWh
2021-10-27,2021-10-27,day,K03000001,Great Britain,6.818,SAP actual day,p/kWh
2021-10-28,2021-10-28,day,K03000001,Great Britain,6.515,SAP actual day,p/kWh
2021-10-29,2021-10-29,day,K03000001,Great Britain,5.421,SAP actual day,p/kWh
2021-10-30,2021-10-30,day,K03000001,Great Britain,5.066,SAP actual day,p/kWh
2021-10-31,2021-10-31,day,K03000001,Great Britain,5.068,SAP actual day,p/kWh
2021-11-01,2021-11-01,day,K03000001,Great Britain,5.31,SAP actual day,p/kWh
2021-11-02,2021-11-02,day,K03000001,Great Britain,5.701,SAP actual day,p/kWh
2021-11-03,2021-11-03,day,K03000001,Great Britain,6.152,SAP actual day,p/kWh
2021-11-04,2021-11-04,day,K03000001,Great Britain,6.17,SAP actual day,p/kWh
2021-11-05,2021-11-05,day,K03000001,Great Britain,6.106,SAP actual day,p/kWh
2021-11-06,2021-11-06,day,K03000001,Great Britain,5.684,SAP actual day,p/kWh
2021-11-07,2021-11-07,day,K03000001,Great Britain,5.832,SAP actual day,p/kWh
2021-11-08,2021-11-08,day,K03000001,Great Britain,6.259,SAP actual day,p/kWh
2021-11-09,2021-11-09,day,K03000001,Great Britain,5.842,SAP actual day,p/kWh
2021-11-10,2021-11-10,day,K03000001,Great Britain,5.591,SAP actual day,p/kWh
2021-11-11,2021-11-11,day,K03000001,Great Britain,5.915,SAP actual day,p/kWh
2021-11-12,2021-11-12,day,K03000001,Great Britain,5.976,SAP actual day,p/kWh
2021-11-13,2021-11-13,day,K03000001,Great Britain,6.185,SAP actual day,p/kWh
2021-11-14,2021-11-14,day,K03000001,Great Britain,6.103,SAP actual day,p/kWh
2021-11-15,2021-11-15,day,K03000001,Great Britain,6.691,SAP actual day,p/kWh
2021-11-16,2021-11-16,day,K03000001,Great Britain,7.215,SAP actual day,p/kWh
2021-11-17,2021-11-17,day,K03000001,Great Britain,7.425,SAP actual day,p/kWh
2021-11-18,2021-11-18,day,K03000001,Great Britain,7.466,SAP actual day,p/kWh
2021-11-19,2021-11-19,day,K03000001,Great Britain,7.048,SAP actual day,p/kWh
2021-11-20,2021-11-20,day,K03000001,Great Britain,6.769,SAP actual day,p/kWh
2021-11-21,2021-11-21,day,K03000001,Great Britain,7.36,SAP actual day,p/kWh
2021-11-22,2021-11-22,day,K03000001,Great Britain,7.29,SAP actual day,p/kWh
2021-11-23,2021-11-23,day,K03000001,Great Britain,7.766,SAP actual day,p/kWh
2021-11-24,2021-11-24,day,K03000001,Great Britain,7.825,SAP actual day,p/kWh
2021-11-25,2021-11-25,day,K03000001,Great Britain,7.29,SAP actual day,p/kWh
2021-11-26,2021-11-26,day,K03000001,Great Britain,7.447,SAP actual day,p/kWh
2021-11-27,2021-11-27,day,K03000001,Great Britain,7.615,SAP actual day,p/kWh
2021-11-28,2021-11-28,day,K03000001,Great Britain,7.753,SAP actual day,p/kWh
2021-11-29,2021-11-29,day,K03000001,Great Britain,8.146,SAP actual day,p/kWh
2021-11-30,2021-11-30,day,K03000001,Great Britain,7.655,SAP actual day,p/kWh
2021-12-01,2021-12-01,day,K03000001,Great Britain,8.08,SAP actual day,p/kWh
2021-12-02,2021-12-02,day,K03000001,Great Britain,8.008,SAP actual day,p/kWh
2021-12-03,2021-12-03,day,K03000001,Great Britain,7.768,SAP actual day,p/kWh
2021-12-04,2021-12-04,day,K03000001,Great Britain,7.322,SAP actual day,p/kWh
2021-12-05,2021-12-05,day,K03000001,Great Britain,7.503,SAP actual day,p/kWh
2021-12-06,2021-12-06,day,K03000001,Great Britain,7.711,SAP actual day,p/kWh
2021-12-07,2021-12-07,day,K03000001,Great Britain,8.263,SAP actual day,p/kWh
2021-12-08,2021-12-08,day,K03000001,Great Britain,8.75,SAP actual day,p/kWh
2021-12-09,2021-12-09,day,K03000001,Great Britain,8.574,SAP actual day,p/kWh
2021-12-10,2021-12-10,day,K03000001,Great Britain,8.823,SAP actual day,p/kWh
2021-12-11,2021-12-11,day,K03000001,Great Britain,9.064,SAP actual day,p/kWh
2021-12-12,2021-12-12,day,K03000001,Great Britain,8.769,SAP actual day,p/kWh
2021-12-13,2021-12-13,day,K03000001,Great Britain,9.623,SAP actual day,p/kWh
2021-12-14,2021-12-14,day,K03000001,Great Britain,10.088,SAP actual day,p/kWh
2021-12-15,2021-12-15,day,K03000001,Great Britain,10.498,SAP actual day,p/kWh
2021-12-16,2021-12-16,day,K03000001,Great Britain,11.398,SAP actual day,p/kWh
2021-12-17,2021-12-17,day,K03000001,Great Britain,11.467,SAP actual day,p/kWh
2021-12-18,2021-12-18,day,K03000001,Great Britain,11.644,SAP actual day,p/kWh
2021-12-19,2021-12-19,day,K03000001,Great Britain,13.001,SAP actual day,p/kWh
2021-12-20,2021-12-20,day,K03000001,Great Britain,13.047,SAP actual day,p/kWh
2021-12-21,2021-12-21,day,K03000001,Great Britain,14.223,SAP actual day,p/kWh
2021-12-22,2021-12-22,day,K03000001,Great Britain,14.504,SAP actual day,p/kWh
2021-12-23,2021-12-23,day,K03000001,Great Britain,11.269,SAP actual day,p/kWh
2021-12-24,2021-12-24,day,K03000001,Great Britain,7.273,SAP actual day,p/kWh
2021-12-25,2021-12-25,day,K03000001,Great Britain,6.986,SAP actual day,p/kWh
2021-12-26,2021-12-26,day,K03000001,Great Britain,6.906,SAP actual day,p/kWh
2021-12-27,2021-12-27,day,K03000001,Great Britain,7.143,SAP actual day,p/kWh
2021-12-28,2021-12-28,day,K03000001,Great Britain,7.458,SAP actual day,p/kWh
2021-12-29,2021-12-29,day,K03000001,Great Britain,7.156,SAP actual day,p/kWh
2021-12-30,2021-12-30,day,K03000001,Great Britain,6.441,SAP actual day,p/kWh
2021-12-31,2021-12-31,day,K03000001,Great Britain,4.867,SAP actual day,p/kWh
2022-01-01,2022-01-01,day,K03000001,Great Britain,1.522,SAP actual day,p/kWh
2022-01-02,2022-01-02,day,K03000001,Great Britain,2.081,SAP actual day,p/kWh
2022-01-03,2022-01-03,day,K03000001,Great Britain,5.338,SAP actual day,p/kWh
2022-01-04,2022-01-04,day,K03000001,Great Britain,6.314,SAP actual day,p/kWh
2022-01-05,2022-01-05,day,K03000001,Great Britain,7.636,SAP actual day,p/kWh
2022-01-06,2022-01-06,day,K03000001,Great Britain,7.837,SAP actual day,p/kWh
2022-01-07,2022-01-07,day,K03000001,Great Britain,6.857,SAP actual day,p/kWh
2022-01-08,2022-01-08,day,K03000001,Great Britain,6.558,SAP actual day,p/kWh
2022-01-09,2022-01-09,day,K03000001,Great Britain,7.047,SAP actual day,p/kWh
2022-01-10,2022-01-10,day,K03000001,Great Britain,7.052,SAP actual day,p/kWh
2022-01-11,2022-01-11,day,K03000001,Great Britain,6.589,SAP actual day,p/kWh
2022-01-12,2022-01-12,day,K03000001,Great Britain,6.234,SAP actual day,p/kWh
2022-01-13,2022-01-13,day,K03000001,Great Britain,6.469,SAP actual day,p/kWh
2022-01-14,2022-01-14,day,K03000001,Great Britain,6.913,SAP actual day,p/kWh
2022-01-15,2022-01-15,day,K03000001,Great Britain,7.346,SAP actual day,p/kWh
2022-01-16,2022-01-16,day,K03000001,Great Britain,7.308,SAP actual day,p/kWh
2022-01-17,2022-01-17,day,K03000001,Great Britain,6.919,SAP actual day,p/kWh
2022-01-18,2022-01-18,day,K03000001,Great Britain,6.726,SAP actual day,p/kWh
2022-01-19,2022-01-19,day,K03000001,Great Britain,6.071,SAP actual day,p/kWh
2022-01-20,2022-01-20,day,K03000001,Great Britain,6.199,SAP actual day,p/kWh
2022-01-21,2022-01-21,day,K03000001,Great Britain,6.361,SAP actual day,p/kWh
2022-01-22,2022-01-22,day,K03000001,Great Britain,6.358,SAP actual day,p/kWh
2022-01-23,2022-01-23,day,K03000001,Great Britain,6.464,SAP actual day,p/kWh
2022-01-24,2022-01-24,day,K03000001,Great Britain,7.497,SAP actual day,p/kWh
2022-01-25,2022-01-25,day,K03000001,Great Britain,7.628,SAP actual day,p/kWh
2022-01-26,2022-01-26,day,K03000001,Great Britain,7.311,SAP actual day,p/kWh
2022-01-27,2022-01-27,day,K03000001,Great Britain,7.452,SAP actual day,p/kWh
2022-01-28,2022-01-28,day,K03000001,Great Britain,7.512,SAP actual day,p/kWh
2022-01-29,2022-01-29,day,K03000001,Great Britain,7.531,SAP actual day,p/kWh
2022-01-30,2022-01-30,day,K03000001,Great Britain,7.645,SAP actual day,p/kWh
2022-01-31,2022-01-31,day,K03000001,Great Britain,7.108,SAP actual day,p/kWh
2022-02-01,2022-02-01,day,K03000001,Great Britain,6.056,SAP actual day,p/kWh
2022-02-02,2022-02-02,day,K03000001,Great Britain,5.9,SAP actual day,p/kWh
2022-02-03,2022-02-03,day,K03000001,Great Britain,6.05,SAP actual day,p/kWh
2022-02-04,2022-02-04,day,K03000001,Great Britain,6.318,SAP actual day,p/kWh
2022-02-05,2022-02-05,day,K03000001,Great Britain,6.577,SAP actual day,p/kWh
2022-02-06,2022-02-06,day,K03000001,Great Britain,6.387,SAP actual day,p/kWh
2022-02-07,2022-02-07,day,K03000001,Great Britain,6.442,SAP actual day,p/kWh
2022-02-08,2022-02-08,day,K03000001,Great Britain,6.258,SAP actual day,p/kWh
2022-02-09,2022-02-09,day,K03000001,Great Britain,6.217,SAP actual day,p/kWh
2022-02-10,2022-02-10,day,K03000001,Great Britain,6.091,SAP actual day,p/kWh
2022-02-11,2022-02-11,day,K03000001,Great Britain,6.103,SAP actual day,p/kWh
2022-02-12,2022-02-12,day,K03000001,Great Britain,6.231,SAP actual day,p/kWh
2022-02-13,2022-02-13,day,K03000001,Great Britain,6.301,SAP actual day,p/kWh
2022-02-14,2022-02-14,day,K03000001,Great Britain,6.393,SAP actual day,p/kWh
2022-02-15,2022-02-15,day,K03000001,Great Britain,5.602,SAP actual day,p/kWh
2022-02-16,2022-02-16,day,K03000001,Great Britain,5.518,SAP actual day,p/kWh
2022-02-17,2022-02-17,day,K03000001,Great Britain,5.755,SAP actual day,p/kWh
2022-02-18,2022-02-18,day,K03000001,Great Britain,5.918,SAP actual day,p/kWh
2022-02-19,2022-02-19,day,K03000001,Great Britain,6.514,SAP actual day,p/kWh
2022-02-20,2022-02-20,day,K03000001,Great Britain,6.171,SAP actual day,p/kWh
2022-02-21,2022-02-21,day,K03000001,Great Britain,6.046,SAP actual day,p/kWh
2022-02-22,2022-02-22,day,K03000001,Great Britain,6.13,SAP actual day,p/kWh
2022-02-23,2022-02-23,day,K03000001,Great Britain,6.75,SAP actual day,p/kWh
2022-02-24,2022-02-24,day,K03000001,Great Britain,8.771,SAP actual day,p/kWh
2022-02-25,2022-02-25,day,K03000001,Great Britain,7.247,SAP actual day,p/kWh
2022-02-26,2022-02-26,day,K03000001,Great Britain,8.021,SAP actual day,p/kWh
2022-02-27,2022-02-27,day,K03000001,Great Britain,8.178,SAP actual day,p/kWh
2022-02-28,2022-02-28,day,K03000001,Great Britain,8.389,SAP actual day,p/kWh
2022-03-01,2022-03-01,day,K03000001,Great Britain,9.54,SAP actual day,p/kWh
2022-03-02,2022-03-02,day,K03000001,Great Britain,12.42,SAP actual day,p/kWh
2022-03-03,2022-03-03,day,K03000001,Great Britain,13.121,SAP actual day,p/kWh
2022-03-04,2022-03-04,day,K03000001,Great Britain,14.641,SAP actual day,p/kWh
2022-03-05,2022-03-05,day,K03000001,Great Britain,15.438,SAP actual day,p/kWh
2022-03-06,2022-03-06,day,K03000001,Great Britain,15.528,SAP actual day,p/kWh
2022-03-07,2022-03-07,day,K03000001,Great Britain,17.248,SAP actual day,p/kWh
2022-03-08,2022-03-08,day,K03000001,Great Britain,17.112,SAP actual day,p/kWh
2022-03-09,2022-03-09,day,K03000001,Great Britain,13.994,SAP actual day,p/kWh
2022-03-10,2022-03-10,day,K03000001,Great Britain,11.083,SAP actual day,p/kWh
2022-03-11,2022-03-11,day,K03000001,Great Britain,10.554,SAP actual day,p/kWh
2022-03-12,2022-03-12,day,K03000001,Great Britain,8.805,SAP actual day,p/kWh
2022-03-13,2022-03-13,day,K03000001,Great Britain,9.273,SAP actual day,p/kWh
2022-03-14,2022-03-14,day,K03000001,Great Britain,8.717,SAP actual day,p/kWh
2022-03-15,2022-03-15,day,K03000001,Great Britain,9.123,SAP actual day,p/kWh
2022-03-16,2022-03-16,day,K03000001,Great Britain,8.593,SAP actual day,p/kWh
2022-03-17,2022-03-17,day,K03000001,Great Britain,8.074,SAP actual day,p/kWh
2022-03-18,2022-03-18,day,K03000001,Great Britain,7.702,SAP actual day,p/kWh
2022-03-19,2022-03-19,day,K03000001,Great Britain,6.013,SAP actual day,p/kWh
2022-03-20,2022-03-20,day,K03000001,Great Britain,7.346,SAP actual day,p/kWh
2022-03-21,2022-03-21,day,K03000001,Great Britain,7.555,SAP actual day,p/kWh
2022-03-22,2022-03-22,day,K03000001,Great Britain,7.416,SAP actual day,p/kWh
2022-03-23,2022-03-23,day,K03000001,Great Britain,7.864,SAP actual day,p/kWh
2022-03-24,2022-03-24,day,K03000001,Great Britain,8.499,SAP actual day,p/kWh
2022-03-25,2022-03-25,day,K03000001,Great Britain,7.953,SAP actual day,p/kWh
2022-03-26,2022-03-26,day,K03000001,Great Britain,6.956,SAP actual day,p/kWh
2022-03-27,2022-03-27,day,K03000001,Great Britain,7.486,SAP actual day,p/kWh
2022-03-28,2022-03-28,day,K03000001,Great Britain,8.104,SAP actual day,p/kWh
2022-03-29,2022-03-29,day,K03000001,Great Britain,8.711,SAP actual day,p/kWh
2022-03-30,2022-03-30,day,K03000001,Great Britain,9.297,SAP actual day,p/kWh
2022-03-31,2022-03-31,day,K03000001,Great Britain,9.822,SAP actual day,p/kWh
2022-04-01,2022-04-01,day,K03000001,Great Britain,9.716,SAP actual day,p/kWh
2022-04-02,2022-04-02,day,K03000001,Great Britain,9.457,SAP actual day,p/kWh
2022-04-03,2022-04-03,day,K03000001,Great Britain,8.238,SAP actual day,p/kWh
2022-04-04,2022-04-04,day,K03000001,Great Britain,8.075,SAP actual day,p/kWh
2022-04-05,2022-04-05,day,K03000001,Great Britain,7.82,SAP actual day,p/kWh
2022-04-06,2022-04-06,day,K03000001,Great Britain,7.924,SAP actual day,p/kWh
2022-04-07,2022-04-07,day,K03000001,Great Britain,7.949,SAP actual day,p/kWh
2022-04-08,2022-04-08,day,K03000001,Great Britain,8.084,SAP actual day,p/kWh
2022-04-09,2022-04-09,day,K03000001,Great Britain,8.312,SAP actual day,p/kWh
2022-04-10,2022-04-10,day,K03000001,Great Britain,7.641,SAP actual day,p/kWh
2022-04-11,2022-04-11,day,K03000001,Great Britain,7.204,SAP actual day,p/kWh
2022-04-12,2022-04-12,day,K03000001,Great Britain,7.272,SAP actual day,p/kWh
2022-04-13,2022-04-13,day,K03000001,Great Britain,6.816,SAP actual day,p/kWh
2022-04-14,2022-04-14,day,K03000001,Great Britain,5.329,SAP actual day,p/kWh
2022-04-15,2022-04-15,day,K03000001,Great Britain,6.177,SAP actual day,p/kWh
2022-04-16,2022-04-16,day,K03000001,Great Britain,3.778,SAP actual day,p/kWh
2022-04-17,2022-04-17,day,K03000001,Great Britain,2.93,SAP actual day,p/kWh
2022-04-18,2022-04-18,day,K03000001,Great Britain,5.253,SAP actual day,p/kWh
2022-04-19,2022-04-19,day,K03000001,Great Britain,5.576,SAP actual day,p/kWh
2022-04-20,2022-04-20,day,K03000001,Great Britain,5.126,SAP actual day,p/kWh
2022-04-21,2022-04-21,day,K03000001,Great Britain,4.848,SAP actual day,p/kWh
2022-04-22,2022-04-22,day,K03000001,Great Britain,4.723,SAP actual day,p/kWh
2022-04-23,2022-04-23,day,K03000001,Great Britain,5.876,SAP actual day,p/kWh
2022-04-24,2022-04-24,day,K03000001,Great Britain,6.334,SAP actual day,p/kWh
2022-04-25,2022-04-25,day,K03000001,Great Britain,4.883,SAP actual day,p/kWh
2022-04-26,2022-04-26,day,K03000001,Great Britain,5.047,SAP actual day,p/kWh
2022-04-27,2022-04-27,day,K03000001,Great Britain,4.832,SAP actual day,p/kWh
2022-04-28,2022-04-28,day,K03000001,Great Britain,4.453,SAP actual day,p/kWh
2022-04-29,2022-04-29,day,K03000001,Great Britain,3.754,SAP actual day,p/kWh
2022-04-30,2022-04-30,day,K03000001,Great Britain,2.674,SAP actual day,p/kWh
2022-05-01,2022-05-01,day,K03000001,Great Britain,3.513,SAP actual day,p/kWh
2022-05-02,2022-05-02,day,K03000001,Great Britain,4.359,SAP actual day,p/kWh
2022-05-03,2022-05-03,day,K03000001,Great Britain,4.431,SAP actual day,p/kWh
2022-05-04,2022-05-04,day,K03000001,Great Britain,3.925,SAP actual day,p/kWh
2022-05-05,2022-05-05,day,K03000001,Great Britain,3.842,SAP actual day,p/kWh
2022-05-06,2022-05-06,day,K03000001,Great Britain,2.889,SAP actual day,p/kWh
2022-05-07,2022-05-07,day,K03000001,Great Britain,4.684,SAP actual day,p/kWh
2022-05-08,2022-05-08,day,K03000001,Great Britain,3.763,SAP actual day,p/kWh
2022-05-09,2022-05-09,day,K03000001,Great Britain,2.045,SAP actual day,p/kWh
2022-05-10,2022-05-10,day,K03000001,Great Britain,0.741,SAP actual day,p/kWh
2022-05-11,2022-05-11,day,K03000001,Great Britain,1.385,SAP actual day,p/kWh
2022-05-12,2022-05-12,day,K03000001,Great Britain,1.746,SAP actual day,p/kWh
2022-05-13,2022-05-13,day,K03000001,Great Britain,2.144,SAP actual day,p/kWh
